"Id","Weekly_Sales"
"13_45_2012-11-23",20049.87
"13_45_2012-11-30",8000.53
"13_45_2012-12-07",183393.93
"13_45_2012-12-14",50441.79
"13_45_2012-12-21",1212
"13_46_2012-11-02",5386.28
"13_46_2012-11-09",3383.5
"13_46_2012-11-16",8808.22
"13_46_2012-11-23",22004.14
"13_46_2012-11-30",22001.9
"13_46_2012-12-07",78550.53
"13_46_2012-12-14",1050.8
"13_46_2012-12-21",12595
"13_46_2012-12-28",38784.62
"13_46_2013-01-04",15884.55
"13_46_2013-01-11",2330.35
"13_46_2013-01-18",38846.72
"13_46_2013-01-25",23634.93
"13_46_2013-02-01",74834.4
"13_46_2013-02-08",4564.13
"13_46_2013-02-15",16988.52
"13_46_2013-02-22",7756.41
"13_46_2013-03-01",10651.09
"13_46_2013-03-08",10995.8
"13_46_2013-03-15",53340.54
"13_46_2013-03-22",7392.82
"13_46_2013-03-29",143446.23
"13_46_2013-04-05",2799.77
"13_46_2013-04-12",12489.2
"13_46_2013-04-19",0
"13_46_2013-04-26",61609.47
"13_46_2013-05-03",33
"13_46_2013-05-10",37823.5
"13_46_2013-05-17",900.86
"13_46_2013-05-24",4566.84
"13_46_2013-05-31",613.96
"13_46_2013-06-07",3822.27
"13_46_2013-06-14",24861.81
"13_46_2013-06-21",3448.46
"13_46_2013-06-28",57347.52
"13_46_2013-07-05",4891.89
"13_46_2013-07-12",21487.5
"13_46_2013-07-19",5779.38
"13_46_2013-07-26",14993.67
"13_47_2012-12-28",4548.01
"13_48_2012-11-02",35226.48
"13_48_2012-11-09",19976.44
"13_48_2012-11-16",1538
"13_48_2012-11-23",3316.06
"13_48_2012-11-30",1666.5
"13_48_2012-12-07",18308.62
"13_48_2012-12-14",69999.93
"13_48_2012-12-21",35899.22
"13_48_2012-12-28",3913.21
"13_48_2013-01-04",3356.44
"13_48_2013-01-11",6093.24
"13_48_2013-01-18",6006.71
"13_48_2013-01-25",49953.6
"13_48_2013-02-01",123303.36
"13_48_2013-02-08",61609.47
"13_48_2013-02-15",28461.13
"13_48_2013-02-22",103503.57
"13_48_2013-03-01",33539.74
"13_48_2013-03-08",666
"13_48_2013-03-15",183393.93
"13_48_2013-03-22",26339.76
"13_48_2013-03-29",87161.99
"13_48_2013-04-05",15997.24
"13_48_2013-04-12",33008.14
"13_48_2013-04-19",15359.02
"13_48_2013-04-26",8858.52
"13_48_2013-05-03",86212.64
"13_48_2013-05-10",134789.57
"13_48_2013-05-17",40634.91
"13_48_2013-05-24",14498.75
"13_48_2013-05-31",17413.56
"13_48_2013-06-07",53340.54
"13_48_2013-06-14",23634.93
"13_48_2013-06-21",14355.9
"13_48_2013-06-28",100042.43
"13_48_2013-07-05",1127.59
"13_48_2013-07-12",25869.44
"13_48_2013-07-19",9338.18
"13_49_2012-11-02",644.03
"13_49_2012-11-09",16060.17
"13_49_2012-11-16",5671.94
"13_49_2012-11-23",10557.34
"13_49_2012-11-30",900.86
"13_49_2012-12-07",13534.74
"13_49_2012-12-14",8584.33
"13_49_2012-12-21",6255.18
"13_49_2012-12-28",5827.05
"13_49_2013-01-04",38222.12
"13_49_2013-01-11",53676.98
"13_49_2013-01-18",4182.63
"13_49_2013-01-25",33519.59
"13_49_2013-02-01",3825.5
"13_49_2013-02-08",7270.38
"13_49_2013-02-15",19921.62
"13_49_2013-02-22",13108.45
"13_49_2013-03-01",6510.06
"13_49_2013-03-08",525
"13_49_2013-03-15",24230.09
"13_49_2013-03-22",19857.4
"13_49_2013-03-29",21487.5
"13_49_2013-04-05",2482.37
"13_49_2013-04-12",46157.13
"13_49_2013-04-19",143446.23
"13_49_2013-04-26",58.92
"13_49_2013-05-03",7442.99
"13_49_2013-05-10",3262.48
"13_49_2013-05-17",4240
"13_49_2013-05-24",22649.58
"13_49_2013-05-31",82392.18
"13_49_2013-06-07",60225.4
"13_49_2013-06-14",6006.71
"13_49_2013-06-21",69999.93
"13_49_2013-06-28",21258.83
"13_49_2013-07-05",35552.65
"13_49_2013-07-12",2552.24
"13_49_2013-07-19",4596.13
"13_49_2013-07-26",3316.06
"13_50_2012-11-02",25429.33
"13_50_2012-11-09",65573.17
"13_50_2012-11-16",1538
"13_50_2012-11-23",666
"13_50_2012-11-30",4489.59
"13_50_2012-12-07",40634.91
"13_50_2012-12-14",7486.31
"13_50_2012-12-21",104224.57
"13_50_2012-12-28",19201.65
"13_50_2013-01-04",19845.93
"13_50_2013-01-11",53676.98
"13_50_2013-01-18",8858.52
"13_50_2013-01-25",14498.75
"13_50_2013-02-01",9085.06
"13_50_2013-02-08",33701.01
"13_50_2013-02-15",17971.14
"13_50_2013-02-22",89214.45
"13_50_2013-03-01",119456.24
"13_50_2013-03-08",7399.79
"13_50_2013-03-15",9338.18
"13_50_2013-03-22",26547.38
"13_50_2013-03-29",54624.27
"13_50_2013-04-05",40308.26
"13_50_2013-04-12",1086.08
"13_50_2013-04-19",3270.69
"13_50_2013-04-26",46157.13
"13_50_2013-05-03",13361.56
"13_50_2013-05-10",27526.04
"13_50_2013-05-17",48824.09
"13_50_2013-05-24",185462.81
"13_50_2013-05-31",100042.43
"13_50_2013-06-07",144682.1
"13_50_2013-06-14",3126.56
"13_50_2013-06-21",21344.79
"13_50_2013-06-28",644.03
"13_50_2013-07-05",15027.55
"13_50_2013-07-12",13438.2
"13_50_2013-07-19",135606.39
"13_50_2013-07-26",7155.32
"13_52_2012-11-02",53340.54
"13_52_2012-11-09",25204.64
"13_52_2012-11-16",86212.64
"13_52_2012-11-23",16060.17
"13_52_2012-11-30",13586.24
"13_52_2012-12-07",39483.8
"13_52_2012-12-14",7568.79
"13_52_2012-12-21",3209
"13_52_2012-12-28",33539.74
"13_52_2013-01-04",60225.4
"13_52_2013-01-11",23658.98
"13_52_2013-01-18",26736.11
"13_52_2013-01-25",26188.21
"13_52_2013-02-01",3642.97
"13_52_2013-02-08",82392.18
"13_52_2013-02-15",2100
"13_52_2013-02-22",2688.08
"13_52_2013-03-01",4240
"13_52_2013-03-08",68.26
"13_52_2013-03-15",22979.73
"13_52_2013-03-22",6157.69
"13_52_2013-03-29",22942.51
"13_52_2013-04-05",7000.44
"13_52_2013-04-12",6255.18
"13_52_2013-04-19",48166.5
"13_52_2013-04-26",1298
"13_52_2013-05-03",21258.83
"13_52_2013-05-10",4489.59
"13_52_2013-05-17",35226.48
"13_52_2013-05-24",20265.95
"13_52_2013-05-31",2552.24
"13_52_2013-06-07",48824.09
"13_52_2013-06-14",79667.62
"13_52_2013-06-21",119456.24
"13_52_2013-06-28",4596.13
"13_52_2013-07-05",8916.99
"13_52_2013-07-12",65573.17
"13_52_2013-07-19",104224.57
"13_52_2013-07-26",3642.97
"13_54_2012-11-02",57455.82
"13_54_2012-11-16",13361.56
"13_54_2012-11-30",15049.86
"13_54_2012-12-07",52839.21
"13_54_2012-12-21",48611.53
"13_54_2012-12-28",89214.45
"13_54_2013-01-04",185462.81
"13_54_2013-01-11",95095.75
"13_54_2013-01-18",17971.14
"13_54_2013-01-25",8059.05
"13_54_2013-02-01",7399.79
"13_54_2013-02-15",38075.31
"13_54_2013-02-22",32956.74
"13_54_2013-03-01",1086.08
"13_54_2013-03-08",135606.39
"13_54_2013-03-15",3270.69
"13_54_2013-03-22",6004.12
"13_54_2013-03-29",23658.98
"13_54_2013-04-05",9085.06
"13_54_2013-04-12",25429.33
"13_54_2013-04-19",14479.43
"13_54_2013-05-03",144682.1
"13_54_2013-05-17",6157.69
"13_54_2013-05-24",26390.82
"13_54_2013-05-31",26547.38
"13_54_2013-06-07",54624.27
"13_54_2013-06-14",13438.2
"13_54_2013-06-21",28383.01
"13_54_2013-07-05",45263.25
"13_54_2013-07-19",3316.06
"13_54_2013-07-26",13586.24
"13_55_2012-11-02",666
"13_55_2012-11-09",7486.31
"13_55_2012-11-16",33701.01
"13_55_2012-11-23",39483.8
"13_55_2012-11-30",3149.27
"13_55_2012-12-07",4068.2
"13_55_2012-12-14",56944.29
"13_55_2012-12-21",16308.28
"13_55_2012-12-28",629.71
"13_55_2013-01-04",19201.65
"13_55_2013-01-11",22979.73
"13_55_2013-01-18",77500.73
"13_55_2013-01-25",7000.44
"13_55_2013-02-01",25204.64
"13_55_2013-02-08",6461.66
"13_55_2013-02-15",26188.21
"13_55_2013-02-22",7155.32
"13_55_2013-03-01",2945
"13_55_2013-03-08",40308.26
"13_55_2013-03-15",27526.04
"13_55_2013-03-22",7568.79
"13_55_2013-03-29",48166.5
"13_55_2013-04-05",2688.08
"13_55_2013-04-12",23077.23
"13_55_2013-04-19",2100
"13_55_2013-04-26",1298
"13_55_2013-05-03",122792.66
"13_55_2013-05-10",17355.78
"13_55_2013-05-17",78895
"13_55_2013-05-24",32179.15
"13_55_2013-05-31",3642.97
"13_55_2013-06-07",35769.93
"13_55_2013-06-14",38075.31
"13_55_2013-06-21",99810.93
"13_55_2013-06-28",79667.62
"13_55_2013-07-05",95095.75
"13_55_2013-07-12",48611.53
"13_55_2013-07-19",3763.84
"13_55_2013-07-26",46631.33
"13_56_2012-11-02",7884.28
"13_56_2012-11-09",3770.37
"13_56_2012-11-16",173383.1
"13_56_2012-11-23",57455.82
"13_56_2012-11-30",13748.71
"13_56_2012-12-07",3201
"13_56_2012-12-14",9294.07
"13_56_2012-12-21",7350.93
"13_56_2012-12-28",24527.65
"13_56_2013-01-04",21827.11
"13_56_2013-01-11",30193.76
"13_56_2013-01-18",11548.94
"13_56_2013-01-25",2987.24
"13_56_2013-02-01",3592.63
"13_56_2013-02-08",45365.08
"13_56_2013-02-15",5948.98
"13_56_2013-02-22",15049.86
"13_56_2013-03-01",20265.95
"13_56_2013-03-08",3270.25
"13_56_2013-03-15",8059.05
"13_56_2013-03-22",5140.16
"13_56_2013-03-29",9018.01
"13_56_2013-04-05",20804.15
"13_56_2013-04-12",45082.14
"13_56_2013-04-19",11516.43
"13_56_2013-04-26",108329.15
"13_56_2013-05-03",57842.91
"13_56_2013-05-10",32537.19
"13_56_2013-05-17",14057.39
"13_56_2013-05-24",26768.05
"13_56_2013-05-31",1069.97
"13_56_2013-06-07",7114
"13_56_2013-06-14",666
"13_56_2013-06-21",13953.49
"13_56_2013-06-28",40994.52
"13_56_2013-07-05",20
"13_56_2013-07-12",2050.37
"13_56_2013-07-19",15027.55
"13_56_2013-07-26",35437.18
"13_58_2012-11-02",4068.2
"13_58_2012-11-09",7568.79
"13_58_2012-11-16",142344.53
"13_58_2012-11-23",19887.07
"13_58_2012-11-30",24565.12
"13_58_2012-12-07",28504.27
"13_58_2012-12-14",35560.07
"13_58_2012-12-21",77500.73
"13_58_2012-12-28",23594.01
"13_58_2013-01-04",6649.57
"13_58_2013-01-11",0
"13_58_2013-01-18",7505.78
"13_58_2013-01-25",56944.29
"13_58_2013-02-01",3149.27
"13_58_2013-02-08",619.09
"13_58_2013-02-15",13586.24
"13_58_2013-02-22",2945
"13_58_2013-03-01",18816.67
"13_58_2013-03-08",1416
"13_58_2013-03-15",3099.79
"13_58_2013-03-22",32179.15
"13_58_2013-03-29",35407.64
"13_58_2013-04-05",17355.78
"13_58_2013-04-12",24527.65
"13_58_2013-04-19",122792.66
"13_58_2013-04-26",51709.96
"13_58_2013-05-03",99810.93
"13_58_2013-05-10",9799
"13_58_2013-05-17",11548.94
"13_58_2013-05-24",43356.38
"13_58_2013-05-31",38259.35
"13_58_2013-06-07",7343.65
"13_58_2013-06-14",78895
"13_58_2013-06-21",97526.33
"13_58_2013-06-28",45365.08
"13_58_2013-07-05",7596.78
"13_58_2013-07-12",7576.37
"13_58_2013-07-19",24292.28
"13_58_2013-07-26",81055.03
"13_59_2012-11-02",3644.74
"13_59_2012-11-09",56221.17
"13_59_2012-11-16",28504.27
"13_59_2012-11-23",77500.73
"13_59_2012-11-30",5146.74
"13_59_2012-12-07",2889
"13_59_2012-12-14",27952.3
"13_59_2012-12-21",173383.1
"13_59_2012-12-28",13701.9
"13_59_2013-01-04",57842.91
"13_59_2013-01-11",675
"13_59_2013-01-18",13953.49
"13_59_2013-01-25",4068.2
"13_59_2013-02-01",3531.95
"13_59_2013-02-08",1014.82
"13_59_2013-02-15",43350.67
"13_59_2013-02-22",3763.84
"13_59_2013-03-01",3139.25
"13_59_2013-03-08",19379.04
"13_59_2013-03-15",40708.45
"13_59_2013-03-22",21505.67
"13_59_2013-03-29",106108.25
"13_59_2013-04-05",30193.76
"13_59_2013-04-12",142344.53
"13_59_2013-04-19",4876.76
"13_59_2013-04-26",7403.48
"13_59_2013-05-03",2987.24
"13_59_2013-05-10",10584.16
"13_59_2013-05-17",619.09
"13_59_2013-05-24",15049.86
"13_59_2013-05-31",32537.19
"13_59_2013-06-07",14205.55
"13_59_2013-06-14",6905.05
"13_59_2013-06-21",2050.37
"13_59_2013-06-28",6318.54
"13_59_2013-07-05",14057.39
"13_59_2013-07-12",20629.24
"13_59_2013-07-19",3286.47
"13_59_2013-07-26",20
"13_60_2012-11-02",20953.59
"13_60_2012-11-09",3705
"13_60_2012-11-16",8518.11
"13_60_2012-11-23",23286.82
"13_60_2012-11-30",13541.58
"13_60_2012-12-07",35018.8
"13_60_2012-12-14",6947.75
"13_60_2012-12-21",18051.37
"13_60_2012-12-28",57875.81
"13_60_2013-01-04",32859.24
"13_60_2013-01-11",25191.57
"13_60_2013-01-18",51709.96
"13_60_2013-01-25",35407.64
"13_60_2013-02-01",2763.87
"13_60_2013-02-08",99810.93
"13_60_2013-02-15",81055.03
"13_60_2013-02-22",53996.98
"13_60_2013-03-01",39741.25
"13_60_2013-03-08",1416
"13_60_2013-03-15",40368.26
"13_60_2013-03-22",3139.25
"13_60_2013-03-29",8015.16
"13_60_2013-04-05",83887.56
"13_60_2013-04-12",124313.54
"13_60_2013-04-19",12868.83
"13_60_2013-04-26",5948.98
"13_60_2013-05-03",4366.59
"13_60_2013-05-10",18565.29
"13_60_2013-05-17",22018
"13_60_2013-05-24",11858.27
"13_60_2013-05-31",8388.97
"13_60_2013-06-07",56221.17
"13_60_2013-06-14",3563.63
"13_60_2013-06-21",76242.09
"13_60_2013-06-28",39
"13_60_2013-07-05",27952.3
"13_60_2013-07-12",97526.33
"13_60_2013-07-19",176690.3
"13_60_2013-07-26",33521.76
"13_67_2012-11-02",151948.42
"13_67_2012-11-09",10107.15
"13_67_2012-11-16",14224.84
"13_67_2012-11-23",14412.12
"13_67_2012-11-30",675
"13_67_2012-12-07",3770.37
"13_67_2012-12-14",3294.47
"13_67_2012-12-21",3276.78
"13_67_2012-12-28",19941.3
"13_67_2013-01-04",40994.52
"13_67_2013-01-11",29427.87
"13_67_2013-01-18",39010.51
"13_67_2013-01-25",8036.93
"13_67_2013-02-01",10984.23
"13_67_2013-02-08",3707.5
"13_67_2013-02-15",3726.52
"13_67_2013-02-22",82891.37
"13_67_2013-03-01",14205.55
"13_67_2013-03-08",923.92
"13_67_2013-03-15",24017.02
"13_67_2013-03-22",61597.33
"13_67_2013-03-29",20127.86
"13_67_2013-04-05",7694.9
"13_67_2013-04-12",6842.26
"13_67_2013-04-19",7528.41
"13_67_2013-04-26",6281.51
"13_67_2013-05-03",57875.81
"13_67_2013-05-10",35437.18
"13_67_2013-05-17",7602.25
"13_67_2013-05-24",24383.19
"13_67_2013-05-31",2864.88
"13_67_2013-06-07",43350.67
"13_67_2013-06-14",15113.86
"13_67_2013-06-21",3760
"13_67_2013-06-28",16665.86
"13_67_2013-07-05",15330.99
"13_67_2013-07-12",33159.3
"13_67_2013-07-19",70
"13_67_2013-07-26",23286.82
"13_71_2012-11-02",493.86
"13_71_2012-11-09",11923.14
"13_71_2012-11-16",3943.81
"13_71_2012-11-23",25191.57
"13_71_2012-11-30",18565.29
"13_71_2012-12-07",42525.59
"13_71_2012-12-14",33024.42
"13_71_2012-12-21",73956.11
"13_71_2012-12-28",11792.15
"13_71_2013-01-04",121351.25
"13_71_2013-01-11",99152.33
"13_71_2013-01-18",10200.88
"13_71_2013-01-25",61597.33
"13_71_2013-02-01",89455.06
"13_71_2013-02-08",3139.25
"13_71_2013-02-15",47034.61
"13_71_2013-02-22",83887.56
"13_71_2013-03-01",39010.51
"13_71_2013-03-08",0
"13_71_2013-03-15",2610.98
"13_71_2013-03-22",151948.42
"13_71_2013-03-29",4366.59
"13_71_2013-04-05",3563.63
"13_71_2013-04-12",73759.6
"13_71_2013-04-19",7015.31
"13_71_2013-04-26",176690.3
"13_71_2013-05-03",33521.76
"13_71_2013-05-10",13310.55
"13_71_2013-05-17",53996.98
"13_71_2013-05-24",40942.52
"13_71_2013-05-31",0
"13_71_2013-06-07",35419.38
"13_71_2013-06-14",24292.28
"13_71_2013-06-21",3834.75
"13_71_2013-06-28",44325.43
"13_71_2013-07-05",3838.3
"13_71_2013-07-12",3276.78
"13_71_2013-07-19",36835.26
"13_71_2013-07-26",6477.08
"13_72_2012-11-02",18055.34
"13_72_2012-11-09",29033.34
"13_72_2012-11-16",8015.16
"13_72_2012-11-23",19466.73
"13_72_2012-11-30",24017.02
"13_72_2012-12-07",7576.37
"13_72_2012-12-14",968.45
"13_72_2012-12-21",8998.56
"13_72_2012-12-28",7403.48
"13_72_2013-01-04",82441.75
"13_72_2013-01-11",25599.36
"13_72_2013-01-18",2720.88
"13_72_2013-01-25",12587.84
"13_72_2013-02-01",33159.3
"13_72_2013-02-08",3707.5
"13_72_2013-02-15",6281.51
"13_72_2013-02-22",19941.3
"13_72_2013-03-01",43324.26
"13_72_2013-03-08",8225.23
"13_72_2013-03-15",8426.42
"13_72_2013-03-22",4751.12
"13_72_2013-03-29",43585.82
"13_72_2013-04-05",14412.12
"13_72_2013-04-12",6184.43
"13_72_2013-04-19",15113.86
"13_72_2013-04-26",3760
"13_72_2013-05-03",54165.05
"13_72_2013-05-10",20139.81
"13_72_2013-05-17",22984.05
"13_72_2013-05-24",14707.45
"13_72_2013-05-31",484.55
"13_72_2013-06-07",7528.41
"13_72_2013-06-14",648
"13_72_2013-06-21",14392.26
"13_72_2013-06-28",73178.42
"13_72_2013-07-05",160571.5
"13_72_2013-07-12",47034.61
"13_72_2013-07-19",11792.15
"13_72_2013-07-26",113420.78
"13_74_2012-11-02",89455.06
"13_74_2012-11-09",43986.9
"13_74_2012-11-16",38555.5
"13_74_2012-11-23",3657.08
"13_74_2012-11-30",73956.11
"13_74_2012-12-07",46471.62
"13_74_2012-12-14",18430.19
"13_74_2012-12-21",2562.57
"13_74_2012-12-28",7053.3
"13_74_2013-01-04",32323.28
"13_74_2013-01-11",5219.84
"13_74_2013-01-18",32818.7
"13_74_2013-01-25",10200.88
"13_74_2013-02-01",2700.78
"13_74_2013-02-08",35419.38
"13_74_2013-02-15",7563.07
"13_74_2013-02-22",1416
"13_74_2013-03-01",968.45
"13_74_2013-03-08",44325.43
"13_74_2013-03-15",7015.31
"13_74_2013-03-22",29033.34
"13_74_2013-03-29",11858.27
"13_74_2013-04-05",22329.08
"13_74_2013-04-12",58008.56
"13_74_2013-04-19",41359.5
"13_74_2013-04-26",24753.21
"13_74_2013-05-03",73759.6
"13_74_2013-05-10",43585.82
"13_74_2013-05-17",41689.4
"13_74_2013-05-24",2774.02
"13_74_2013-05-31",21262.17
"13_74_2013-06-07",2293.11
"13_74_2013-06-14",7495.38
"13_74_2013-06-21",94680.91
"13_74_2013-06-28",9492.96
"13_74_2013-07-05",4469.34
"13_74_2013-07-12",3961.87
"13_74_2013-07-19",23370.93
"13_74_2013-07-26",139675.09
"13_79_2012-11-02",14404.41
"13_79_2012-11-09",6281.51
"13_79_2012-11-16",4015
"13_79_2012-11-23",6140.21
"13_79_2012-11-30",25599.36
"13_79_2012-12-07",17727.24
"13_79_2012-12-14",8998.56
"13_79_2012-12-21",8093.66
"13_79_2012-12-28",3838.3
"13_79_2013-01-04",8928.21
"13_79_2013-01-11",13146.1
"13_79_2013-01-18",39
"13_79_2013-01-25",34604.29
"13_79_2013-02-01",66257.05
"13_79_2013-02-08",12587.84
"13_79_2013-02-15",54165.05
"13_79_2013-02-22",2980
"13_79_2013-03-01",40672.9
"13_79_2013-03-08",8434.49
"13_79_2013-03-15",648
"13_79_2013-03-22",19775.72
"13_79_2013-03-29",35577.33
"13_79_2013-04-05",19858.67
"13_79_2013-04-12",15889.1
"13_79_2013-04-19",16142.48
"13_79_2013-04-26",484.55
"13_79_2013-05-03",160571.5
"13_79_2013-05-10",46471.62
"13_79_2013-05-17",73178.42
"13_79_2013-05-24",38555.5
"13_79_2013-05-31",2562.57
"13_79_2013-06-07",13692.26
"13_79_2013-06-14",9997.09
"13_79_2013-06-21",50255.89
"13_79_2013-06-28",32818.7
"13_79_2013-07-05",78841.85
"13_79_2013-07-12",91365.29
"13_79_2013-07-19",3701.66
"13_79_2013-07-26",11969.72
"13_80_2012-11-02",27256.07
"13_80_2012-11-09",29810.29
"13_80_2012-11-16",58008.56
"13_80_2012-11-23",3339
"13_80_2012-11-30",18430.19
"13_80_2012-12-07",3212.5
"13_80_2012-12-14",1896
"13_80_2012-12-21",33024.42
"13_80_2012-12-28",57278.65
"13_80_2013-01-04",5219.84
"13_80_2013-01-11",7949.69
"13_80_2013-01-18",64001.2
"13_80_2013-01-25",4469.34
"13_80_2013-02-01",9988.03
"13_80_2013-02-08",22329.08
"13_80_2013-02-15",12347.61
"13_80_2013-02-22",113420.78
"13_80_2013-03-01",44560.54
"13_80_2013-03-08",7053.3
"13_80_2013-03-15",80572.18
"13_80_2013-03-22",45162.28
"13_80_2013-03-29",4504.84
"13_80_2013-04-05",41644.17
"13_80_2013-04-12",65243.55
"13_80_2013-04-19",1064.74
"13_80_2013-04-26",40672.9
"13_80_2013-05-03",94680.91
"13_80_2013-05-10",7563.07
"13_80_2013-05-17",139675.09
"13_80_2013-05-24",5624.25
"13_80_2013-05-31",58
"13_80_2013-06-07",23141.04
"13_80_2013-06-14",8093.66
"13_80_2013-06-21",7325.69
"13_80_2013-06-28",4015
"13_80_2013-07-05",24753.21
"13_80_2013-07-12",45468.11
"13_80_2013-07-19",3778.82
"13_80_2013-07-26",21262.17
"13_81_2012-11-02",0
"13_81_2012-11-09",9062.74
"13_81_2012-11-16",17279.4
"13_81_2012-11-23",14404.41
"13_81_2012-11-30",8431.72
"13_81_2012-12-07",38520.23
"13_81_2012-12-14",39679.87
"13_81_2012-12-21",2293.11
"13_81_2012-12-28",58818.47
"13_81_2013-01-04",14120.02
"13_81_2013-01-11",2255
"13_81_2013-01-18",693
"13_81_2013-01-25",20017.31
"13_81_2013-02-01",12705.97
"13_81_2013-02-08",19775.72
"13_81_2013-02-15",495.94
"13_81_2013-02-22",8860.24
"13_81_2013-03-01",16961.5
"13_81_2013-03-08",21919.22
"13_81_2013-03-15",14649.5
"13_81_2013-03-22",78841.85
"13_81_2013-03-29",2523.1
"13_81_2013-04-05",5438.77
"13_81_2013-04-12",32818.7
"13_81_2013-04-19",2886.51
"13_81_2013-04-26",11969.72
"13_81_2013-05-03",113420.78
"13_81_2013-05-10",38555.5
"13_81_2013-05-17",78957.65
"13_81_2013-05-24",42521.02
"13_81_2013-05-31",9492.96
"13_81_2013-06-07",170127.5
"13_81_2013-06-14",23944.27
"13_81_2013-06-21",50255.89
"13_81_2013-06-28",1896
"13_81_2013-07-05",3484.19
"13_81_2013-07-12",19420.94
"13_81_2013-07-19",6562.67
"13_81_2013-07-26",1186.53
"13_82_2012-11-02",91365.29
"13_82_2012-11-09",6135.2
"13_82_2012-11-16",62697.27
"13_82_2012-11-23",9794.76
"13_82_2012-11-30",33992.71
"13_82_2012-12-07",53627.2
"13_82_2012-12-14",32770.89
"13_82_2012-12-21",3701.66
"13_82_2012-12-28",24510.8
"13_82_2013-01-04",3841.5
"13_82_2013-01-11",64001.2
"13_82_2013-01-18",56275.87
"13_82_2013-01-25",53
"13_82_2013-02-01",20416.31
"13_82_2013-02-08",5389.14
"13_82_2013-02-15",4504.84
"13_82_2013-02-22",41644.17
"13_82_2013-03-01",7563.07
"13_82_2013-03-08",23490.26
"13_82_2013-03-15",8040.14
"13_82_2013-03-22",18933.78
"13_82_2013-03-29",8093.66
"13_82_2013-04-05",57278.65
"13_82_2013-04-12",3053.34
"13_82_2013-04-19",65243.55
"13_82_2013-04-26",4469.34
"13_82_2013-05-03",40672.9
"13_82_2013-05-10",95731.12
"13_82_2013-05-17",2293.11
"13_82_2013-05-24",16478.45
"13_82_2013-05-31",46073.9
"13_82_2013-06-07",34604.29
"13_82_2013-06-14",40
"13_82_2013-06-21",58818.47
"13_82_2013-06-28",2980
"13_82_2013-07-05",147108.49
"13_82_2013-07-12",80572.18
"13_82_2013-07-19",9062.74
"13_82_2013-07-26",13392.26
"13_83_2012-11-02",16961.5
"13_83_2012-11-09",16100.87
"13_83_2012-11-16",7325.69
"13_83_2012-11-23",21058.91
"13_83_2012-11-30",8434.49
"13_83_2012-12-07",19858.67
"13_83_2012-12-14",14120.02
"13_83_2012-12-21",35577.33
"13_83_2012-12-28",495.94
"13_83_2013-01-04",693
"13_83_2013-01-11",16142.48
"13_83_2013-01-18",12595.63
"13_83_2013-01-25",32977.22
"13_83_2013-02-01",33992.71
"13_83_2013-02-08",35998.49
"13_83_2013-02-15",11303.59
"13_83_2013-02-22",75470.46
"13_83_2013-03-01",7429.78
"13_83_2013-03-08",78957.65
"13_83_2013-03-15",7927.62
"13_83_2013-03-22",14649.5
"13_83_2013-03-29",2523.1
"13_83_2013-04-05",22514.16
